Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-08 12:00:40.693000078,93323263.99999999,669695180.8000001,4.743999999994412,1.102000000700355,93218406.39999999,12027461632.0,100000000000.0,2.2,671324971.8,8,16.0,34359740000.0,8.0
2021-03-08 12:00:55.693000078,92903833.6,709335449.6,4.975999999977648,1.2859999988228084,98985574.39999999,12028301312.0,100000000000.0,1.4,711959762.4,8,16.0,34359740000.0,8.0
2021-03-08 12:01:10.693000078,150890086.4,671877529.6000001,4.9127999999327585,1.1420000005513433,150994944.0,12033363968.0,100000000000.0,1.6,673555779.8,8,16.0,34359740000.0,8.0
2021-03-08 12:01:25.693000078,148268646.39999998,633578291.1999999,4.75199999997858,1.118000000342727,150994944.0,12032413696.0,100000000000.0,1.8,635113088.8,8,16.0,34359740000.0,8.0
2021-03-08 12:01:40.693000078,150994944.0,715181260.8000001,5.197600000002422,0.9940000008791686,150994944.0,12033331200.0,100000000000.0,1.8,716955555.4,8,16.0,34359740000.0,8.0
2021-03-08 12:01:55.693000078,150785228.8,667782348.8000001,4.905599999986589,1.0639999989420175,144703488.0,12034629632.0,100000000000.0,1.6,668635015.8,8,16.0,34359740000.0,8.0
2021-03-08 12:02:10.693000078,88080384.0,688704716.8,4.9064000000013035,0.9920000005513431,88080384.0,12035891200.0,100000000000.0,2.2,690171995.6,8,16.0,34359740000.0,8.0
2021-03-08 12:02:25.693000078,89548390.4,753284710.4,5.209599999990314,1.0960000000894072,88080384.0,12039303168.0,100000000000.0,2.4,754996819.4,8,16.0,34359740000.0,8.0
2021-03-08 12:02:40.693000078,88080384.0,712037990.4,4.865599999972619,0.9560000002384185,87870668.8,12044472320.0,100000000000.0,2.2,713733927.2,8,16.0,34359740000.0,8.0
2021-03-08 12:02:55.693000078,87870668.80000001,599890329.6,4.524000000022352,1.0759999997913838,106954752.0,12045815808.0,100000000000.0,2.0,601324985.4,8,16.0,34359740000.0,8.0
2021-03-08 12:03:10.693000078,240753049.59999996,692994048.0,5.416800000029617,1.3080000001937153,231735295.99999997,12047167488.0,100000000000.0,2.4,694810878.0,8,16.0,34359740000.0,8.0
2021-03-08 12:03:25.693000078,231315865.6,691533414.3999999,5.247199999983423,1.3879999995231627,231735295.99999997,12048486400.0,100000000000.0,3.2,693276340.8,8,16.0,34359740000.0,8.0
2021-03-08 12:03:40.693000078,231735295.99999997,659475660.8,5.2784000000450755,1.1859999999403954,220410675.20000002,12052832256.0,100000000000.0,2.0,661156861.6,8,16.0,34359740000.0,8.0
2021-03-08 12:03:55.693000078,231525580.79999998,695941529.6,5.2,1.1999999996274708,212860928.0,12026642432.0,100000000000.0,1.8,697538083.0,8,16.0,34359740000.0,8.0
2021-03-08 12:04:10.693000078,69415731.2,667027865.6,4.6631999999517575,0.9419999986886979,69206016.0,12025942016.0,100000000000.0,1.6,668473377.4,8,16.0,34359740000.0,8.0
2021-03-08 12:04:25.693000078,69206016.0,715784192.0,4.968799999984912,1.02799999974668,69206016.0,12027768832.0,100000000000.0,2.2,718030192.2,8,16.0,34359740000.0,8.0
