Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 06:46:24.523000001,140509184.0,1475241574.3999999,6.5791999999899415,1.461999999731779,0.0,12128288768.0,100000000000.0,1.8,1477962829.8,50,16.0,34359740000.0,8.0
2021-03-06 06:46:39.523000001,140509184.0,1556735590.4,6.740799999982119,1.3440000012516977,0.0,12125249536.0,100000000000.0,1.2,1558479278.2,50,16.0,34359740000.0,8.0
2021-03-06 06:46:54.523000001,160222412.8,1471781273.6000001,6.8192000000271955,1.4160000003874305,0.0,12125274112.0,100000000000.0,1.6,1468704629.6,50,16.0,34359740000.0,8.0
2021-03-06 06:47:09.523000001,163577856.0,1568040550.3999999,6.9064000000013035,1.4540000002831222,0.0,12146143232.0,100000000000.0,1.2,1570906547.2,50,16.0,34359740000.0,8.0
2021-03-06 06:47:24.523000001,163577856.0,1515742822.3999999,6.810399999958463,1.436000000312924,0.0,12147126272.0,100000000000.0,1.4,1518033263.8,50,16.0,34359740000.0,8.0
2021-03-06 06:47:39.523000001,163577856.0,1298556518.4,6.672000000020488,1.180000000447035,0.0,12148379648.0,100000000000.0,1.2,1301047319.4,50,16.0,34359740000.0,8.0
2021-03-06 06:47:54.523000001,143235481.6,1489869209.6,6.554400000022725,1.6200000006705524,0.0,12151332864.0,100000000000.0,1.4,1491821828.6,50,16.0,34359740000.0,8.0
2021-03-06 06:48:09.523000001,138412032.0,1445357158.4,6.7768000000389295,1.5120000008493661,0.0,12150915072.0,100000000000.0,1.4,1448372188.2,50,16.0,34359740000.0,8.0
2021-03-06 06:48:24.523000001,138202316.8,1328572006.4,6.4407999999821195,1.5859999988228082,0.0,12145819648.0,100000000000.0,1.6,1331363742.2,50,16.0,34359740000.0,8.0
2021-03-06 06:48:39.523000001,138621747.2,1351824179.2,6.444800000009127,1.3039999999105931,0.0,12148989952.0,100000000000.0,1.6,1353952588.4,50,16.0,34359740000.0,8.0
2021-03-06 06:48:54.523000001,228379852.8,1517323878.4,6.951199999987148,1.5059999994933606,0.0,12146937856.0,100000000000.0,1.4,1519993305.6,50,16.0,34359740000.0,8.0
2021-03-06 06:49:09.523000001,256901119.99999997,1419876761.6000001,6.99680000001099,1.3919999990612268,0.0,12143849472.0,100000000000.0,1.6,1423204861.6,50,16.0,34359740000.0,8.0
2021-03-06 06:49:24.523000001,256481689.6,1479698022.4,7.0432000000029795,1.4159999985247849,0.0,12165808128.0,100000000000.0,1.4,1482443069.0,50,16.0,34359740000.0,8.0
2021-03-06 06:49:39.523000001,256901120.0,1575275724.8,6.932000000029802,1.3559999991208314,0.0,12167024640.0,100000000000.0,1.4,1578218597.6,50,16.0,34359740000.0,8.0
2021-03-06 06:49:54.523000001,109890764.80000001,1370121830.3999999,6.440800000005401,1.331999998912215,0.0,12168425472.0,100000000000.0,1.4,1372956160.0,50,16.0,34359740000.0,8.0
2021-03-06 06:50:09.523000001,63963136.00000001,1488348774.4000003,6.772799999942072,1.3699999995529655,0.0,12152090624.0,100000000000.0,1.6,1490964630.4,50,16.0,34359740000.0,8.0
