Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 07:01:22.289999962,0.0,1070042382.5588373,3.4642976198412785,3.6990466031101334,12.0,1061728802.1333336,8589934592.0,475115520.0,100000000000.0,1.8667911194079605,8.0,1076287306.0870724,8
2020-11-07 07:01:37.289999962,0.0,937296737.0175322,3.0466635557630384,3.2696486900898107,12.0,946144960.4452395,8589934592.0,475078656.0,100000000000.0,5.532964469035398,8.0,942913911.2725818,8
2020-11-07 07:01:52.289999962,0.0,1062690118.541236,3.434162277484803,3.7023801586758482,12.0,1008664248.4738714,8589934592.0,475078656.0,100000000000.0,0.0,8.0,1069087394.6929795,8
2020-11-07 07:02:07.289999962,0.0,950005231.6512234,3.2585160989273048,3.384974335041692,12.0,1021116381.8666667,8589934592.0,475168768.0,100000000000.0,0.1999866675554963,8.0,955988870.4753016,8
2020-11-07 07:02:22.289999962,0.0,1079202165.1571658,3.605287693126767,3.7065796483730504,12.0,1078565546.6666667,8589934592.0,475168768.0,100000000000.0,0.7325519445924348,8.0,1093059455.8470964,8
2020-11-07 07:02:37.289999962,0.0,1055120899.5685364,3.4625954198476143,3.6442084301402504,12.0,1048292590.9333333,8589934592.0,475168768.0,100000000000.0,0.39827414537006306,8.0,1061768494.1254563,8
2020-11-07 07:02:52.289999962,0.0,1010755470.4738925,3.2130839868624914,3.5379046853040568,12.0,1017151488.0,8589934592.0,474763264.0,100000000000.0,0.6032575909913533,8.0,1024072496.9501977,8
2020-11-07 07:03:07.289999962,0.0,1047229691.5794386,3.58903926928452,3.6077071804783887,12.0,1025774732.0434668,8589934592.0,475344896.0,100000000000.0,0.40002666844456297,8.0,1033257591.9727981,8
2020-11-07 07:03:22.289999962,0.0,994311666.6004107,3.285099052540574,3.524415291857924,12.0,1005635260.0536193,8589934592.0,475344896.0,100000000000.0,3.776585171934009,8.0,1029507753.263102,8
2020-11-07 07:03:37.289999962,0.0,1044428617.9647145,3.482793318575754,3.7140940497704316,12.0,901012667.200427,8589934592.0,474517504.0,100000000000.0,3.555376668679144,8.0,1069204012.410277,8
2020-11-07 07:03:52.289999962,0.0,989323413.0533178,3.279487643704106,3.4901783289574557,12.0,1074554362.0976877,8589934592.0,474517504.0,100000000000.0,2.3988413143839957,8.0,1002355240.1104372,8
2020-11-07 07:04:07.289999962,0.0,962393196.9141268,3.2510433792839653,3.749336031359018,12.0,1010687692.656573,8589934592.0,475246592.0,100000000000.0,0.7588212975844189,8.0,1001945248.7669154,8
2020-11-07 07:04:22.289999962,0.0,1037718596.2666667,3.469133333333108,3.57133333334156,12.0,1057944098.1333334,8589934592.0,474484736.0,100000000000.0,0.4666666666666667,8.0,1044065602.2666667,8
2020-11-07 07:04:37.289999962,0.0,1047603336.5333333,3.5338666666670173,3.639999999998448,12.0,1024362779.0147325,8589934592.0,474484736.0,100000000000.0,0.4,8.0,1053081290.1333333,8
2020-11-07 07:04:52.289999962,0.0,971702608.4405627,3.338089205947017,3.4163610907393824,12.0,1004743693.3128875,8589934592.0,474484736.0,100000000000.0,0.0,8.0,977805531.7021134,8
2020-11-07 07:05:07.289999962,0.0,1049246750.6995336,3.4837441705530363,3.600266489004846,12.0,919086421.3333333,8589934592.0,475303936.0,100000000000.0,0.0,8.0,1055428963.5576283,8
2020-11-07 07:05:22.289999962,0.0,945437730.9052099,3.1386832099256914,3.31518911346544,12.0,1057347106.1333332,8589934592.0,475303936.0,100000000000.0,2.935094389967314,8.0,957739085.6513909,8
2020-11-07 07:05:37.289999962,0.0,1047664442.6961796,3.384425628375644,4.336422428164982,12.0,989073954.1333334,8589934592.0,474599424.0,100000000000.0,1.6001066737782519,8.0,1061268617.7745183,8
2020-11-07 07:05:52.289999962,0.0,1052502698.6666667,3.5000666666661955,3.69733333333473,12.0,1089931886.140924,8589934592.0,474599424.0,100000000000.0,2.2,8.0,1058962343.2,8
2020-11-07 07:06:07.289999962,0.0,936490598.4,3.045866666666795,3.3593333333381454,12.0,942735949.8633242,8589934592.0,474775552.0,100000000000.0,2.533333333333333,8.0,952623142.5333333,8
2020-11-07 07:06:22.289999962,0.0,1025411811.6048231,3.444940377056794,3.549930051296492,12.0,1030113416.5333333,8589934592.0,474775552.0,100000000000.0,0.8660315768436481,8.0,1038558969.4224236,8
2020-11-07 07:06:37.289999962,0.0,1066974117.1447632,3.563909272848975,3.662441627742825,12.0,1041912354.1333333,8589934592.0,475414528.0,100000000000.0,0.066711140760507,8.0,1073318489.9266177,8
2020-11-07 07:06:52.289999962,0.0,994904424.6503189,3.309943231696014,3.581436179555112,12.0,1020385314.1333334,8589934592.0,475414528.0,100000000000.0,1.3460525545736526,8.0,1016163482.5305789,8
2020-11-07 07:07:07.289999962,0.0,1074742879.8017347,3.5317534076832584,3.6939281288741705,12.0,1061251481.5999999,8589934592.0,475914240.0,100000000000.0,0.0,8.0,1081144009.2162328,8
2020-11-07 07:07:22.289999962,0.0,981236787.9474703,3.265915605625941,3.5262982467805983,12.0,977542749.4167056,8589934592.0,475914240.0,100000000000.0,0.6666222251849877,8.0,987037950.269982,8
2020-11-07 07:07:37.289999962,0.0,1037742146.5420065,3.4567999469532147,3.6567866852369346,12.0,1032893008.8672577,8589934592.0,475348992.0,100000000000.0,2.3871096081161727,8.0,1061850154.3001127,8
2020-11-07 07:07:52.289999962,0.0,1031115492.45928,3.4427240431664985,3.616328172120136,12.0,1031915383.4666667,8589934592.0,475348992.0,100000000000.0,0.46920034854883036,8.0,1037540451.5047926,8
2020-11-07 07:08:07.289999962,0.0,968807492.2666667,3.2188000000001926,3.3786666666700818,12.0,903831551.9999999,8589934592.0,475791360.0,100000000000.0,4.466666666666667,8.0,954360304.0666667,8
2020-11-07 07:08:22.289999962,0.0,916268290.9527302,3.0132008800584087,3.2403493566228434,12.0,978228838.4000001,8589934592.0,475791360.0,100000000000.0,0.2666844456297086,8.0,941473580.9720647,8
2020-11-07 07:08:37.289999962,0.0,1004480311.4459037,3.3599093393774995,3.5149656689613007,12.0,1014619340.8,8589934592.0,475074560.0,100000000000.0,0.1999866675554963,8.0,1017064682.0211986,8
2020-11-07 07:08:52.289999962,0.0,1015470194.0129341,3.3999599973331014,3.541036069067081,12.0,997948480.2346509,8589934592.0,475074560.0,100000000000.0,0.3333555570371358,8.0,1029039033.8022535,8
2020-11-07 07:09:07.289999962,0.0,1021927970.1333333,3.3154666666669073,3.6813333333314713,12.0,1023790270.8180544,8589934592.0,474603520.0,100000000000.0,0.6,8.0,1041900532.4666667,8
